Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation
Netherlands,Maize,1992,80256,10.39,9030.0,778
Netherlands,Potatoes,1992,408173,10.39,9030.0,778
Netherlands,Wheat,1992,80154,10.39,9030.0,778
Netherlands,Maize,1993,90962,9.47,10505.0,778
Netherlands,Potatoes,1993,437663,9.47,10505.0,778
Netherlands,Wheat,1993,87712,9.47,10505.0,778
Netherlands,Maize,1994,74865,10.45,8646.0,778
Netherlands,Potatoes,1994,414503,10.45,8646.0,778
Netherlands,Wheat,1994,80674,10.45,8646.0,778
Netherlands,Maize,1995,70444,10.25,12601.0,778
Netherlands,Potatoes,1995,410056,10.25,12601.0,778
Netherlands,Wheat,1995,86189,10.25,12601.0,778
Netherlands,Maize,1996,80000,8.32,8923.0,778
Netherlands,Potatoes,1996,436811,8.32,8923.0,778
Netherlands,Wheat,1996,89612,8.32,8923.0,778
Netherlands,Maize,1997,50394,10.03,10568.0,778
Netherlands,Potatoes,1997,443191,10.03,10568.0,778
Netherlands,Wheat,1997,77309,10.03,10568.0,778
Netherlands,Maize,1998,110000,10.18,11762.0,778
Netherlands,Potatoes,1998,414881,10.18,11762.0,778
Netherlands,Wheat,1998,76956,10.18,11762.0,778
Netherlands,Maize,1999,70188,10.74,11152.0,778
Netherlands,Potatoes,1999,462833,10.74,11152.0,778
Netherlands,Wheat,1999,83311,10.74,11152.0,778
Netherlands,Maize,2000,110000,10.75,11382.84,778
Netherlands,Potatoes,2000,456548,10.75,11382.84,778
Netherlands,Wheat,2000,83592,10.75,11382.84,778
Netherlands,Maize,2001,88971,10.24,9424.73,778
Netherlands,Potatoes,2001,434106,10.24,9424.73,778
Netherlands,Wheat,2001,79447,10.24,9424.73,778
Netherlands,Maize,2002,97046,10.64,9700.44,778
Netherlands,Potatoes,2002,445686,10.64,9700.44,778
Netherlands,Wheat,2002,78145,10.64,9700.44,778
Netherlands,Maize,2004,84821,10.27,10655.4,778
Netherlands,Potatoes,2004,456832,10.27,10655.4,778
Netherlands,Wheat,2004,89149,10.27,10655.4,778
Netherlands,Maize,2005,88201,10.48,10703.85,778
Netherlands,Potatoes,2005,434423,10.48,10703.85,778
Netherlands,Wheat,2005,85932,10.48,10703.85,778
Netherlands,Maize,2006,91529,10.97,10461.35,778
Netherlands,Potatoes,2006,400488,10.97,10461.35,778
Netherlands,Wheat,2006,83940,10.97,10461.35,778
Netherlands,Maize,2007,119482,11.04,12073.15,778
Netherlands,Potatoes,2007,437884,11.04,12073.15,778
Netherlands,Wheat,2007,72714,11.04,12073.15,778
Netherlands,Maize,2008,114163,10.42,10777.08,778
Netherlands,Potatoes,2008,455741,10.42,10777.08,778
Netherlands,Wheat,2008,87295,10.42,10777.08,778
Netherlands,Maize,2009,129954,10.33,9857.2,778
Netherlands,Potatoes,2009,463376,10.33,9857.2,778
Netherlands,Wheat,2009,92919,10.33,9857.2,778
Netherlands,Maize,2010,117673,8.84,9586.03,778
Netherlands,Potatoes,2010,435980,8.84,9586.03,778
Netherlands,Wheat,2010,89092,8.84,9586.03,778
Netherlands,Maize,2011,123355,10.73,10953.91,778
Netherlands,Potatoes,2011,460550,10.73,10953.91,778
Netherlands,Wheat,2011,77812,10.73,10953.91,778
Netherlands,Maize,2012,123420,10.08,11348.39,778
Netherlands,Potatoes,2012,451734,10.08,11348.39,778
Netherlands,Wheat,2012,85870,10.08,11348.39,778
Netherlands,Maize,2013,119446,9.54,10720.17,778
Netherlands,Potatoes,2013,422075,9.54,10720.17,778
Netherlands,Wheat,2013,87412,9.54,10720.17,778
New Zealand,Maize,1990,92077,13.64,3490.0,1732
New Zealand,Potatoes,1990,325000,13.64,3490.0,1732
New Zealand,Sweet potatoes,1990,159383,13.64,3490.0,1732
New Zealand,Wheat,1990,48842,13.64,3490.0,1732
New Zealand,Maize,1991,96287,12.82,3490.0,1732
New Zealand,Potatoes,1991,346667,12.82,3490.0,1732
New Zealand,Sweet potatoes,1991,152381,12.82,3490.0,1732
New Zealand,Wheat,1991,48149,12.82,3490.0,1732
New Zealand,Maize,1992,91196,12.14,3490.0,1732
New Zealand,Potatoes,1992,327179,12.14,3490.0,1732
New Zealand,Sweet potatoes,1992,237745,12.14,3490.0,1732
New Zealand,Wheat,1992,50543,12.14,3490.0,1732
New Zealand,Maize,1993,83560,12.35,3489.0,1732
New Zealand,Potatoes,1993,451015,12.35,3489.0,1732
New Zealand,Sweet potatoes,1993,249415,12.35,3489.0,1732
New Zealand,Wheat,1993,53698,12.35,3489.0,1732
New Zealand,Maize,1994,97360,12.89,3515.0,1732
New Zealand,Potatoes,1994,438786,12.89,3515.0,1732
New Zealand,Sweet potatoes,1994,247137,12.89,3515.0,1732
New Zealand,Wheat,1994,54145,12.89,3515.0,1732
New Zealand,Maize,1995,97423,13.15,3904.0,1732
New Zealand,Potatoes,1995,450321,13.15,3904.0,1732
New Zealand,Sweet potatoes,1995,252381,13.15,3904.0,1732
New Zealand,Wheat,1995,46823,13.15,3904.0,1732
New Zealand,Maize,1996,112996,13.07,3499.0,1732
New Zealand,Potatoes,1996,450207,13.07,3499.0,1732
New Zealand,Sweet potatoes,1996,250228,13.07,3499.0,1732
New Zealand,Wheat,1996,54738,13.07,3499.0,1732
New Zealand,Maize,1997,99487,12.77,3249.0,1732
New Zealand,Potatoes,1997,445545,12.77,3249.0,1732
New Zealand,Sweet potatoes,1997,200000,12.77,3249.0,1732
New Zealand,Wheat,1997,56607,12.77,3249.0,1732
New Zealand,Maize,1998,100571,13.97,3055.16,1732
New Zealand,Potatoes,1998,352113,13.97,3055.16,1732
New Zealand,Sweet potatoes,1998,128431,13.97,3055.16,1732
New Zealand,Wheat,1998,62160,13.97,3055.16,1732
New Zealand,Maize,1999,101306,13.87,2535.3,1732
New Zealand,Potatoes,1999,416667,13.87,2535.3,1732
New Zealand,Sweet potatoes,1999,170000,13.87,2535.3,1732
New Zealand,Wheat,1999,60610,13.87,2535.3,1732
New Zealand,Maize,2000,102260,13.4,3634.3,1732
New Zealand,Potatoes,2000,423155,13.4,3634.3,1732
New Zealand,Sweet potatoes,2000,144509,13.4,3634.3,1732
New Zealand,Wheat,2000,62095,13.4,3634.3,1732
New Zealand,Maize,2001,104000,13.58,3333.2,1732
New Zealand,Potatoes,2001,445871,13.58,3333.2,1732
New Zealand,Sweet potatoes,2001,145719,13.58,3333.2,1732
New Zealand,Wheat,2001,74286,13.58,3333.2,1732
New Zealand,Maize,2002,76544,13.28,4170.0,1732
New Zealand,Potatoes,2002,451182,13.28,4170.0,1732
New Zealand,Sweet potatoes,2002,162437,13.28,4170.0,1732
New Zealand,Wheat,2002,71467,13.28,4170.0,1732
New Zealand,Maize,2004,115496,12.76,4050.0,1732
New Zealand,Potatoes,2004,451264,12.76,4050.0,1732
New Zealand,Sweet potatoes,2004,166667,12.76,4050.0,1732
New Zealand,Wheat,2004,65501,12.76,4050.0,1732
New Zealand,Maize,2005,109308,13.63,4058.0,1732
New Zealand,Potatoes,2005,460829,13.63,4058.0,1732
New Zealand,Sweet potatoes,2005,119699,13.63,4058.0,1732
New Zealand,Wheat,2005,80920,13.63,4058.0,1732
New Zealand,Maize,2006,109544,13.04,4388.0,1732
New Zealand,Potatoes,2006,427584,13.04,4388.0,1732
New Zealand,Sweet potatoes,2006,120000,13.04,4388.0,1732
New Zealand,Wheat,2006,68963,13.04,4388.0,1732
New Zealand,Maize,2007,109000,13.44,4939.0,1732
New Zealand,Potatoes,2007,477612,13.44,4939.0,1732
New Zealand,Sweet potatoes,2007,120253,13.44,4939.0,1732
New Zealand,Wheat,2007,84966,13.44,4939.0,1732
New Zealand,Maize,2008,112326,13.55,5857.0,1732
New Zealand,Potatoes,2008,459091,13.55,5857.0,1732
New Zealand,Sweet potatoes,2008,120000,13.55,5857.0,1732
New Zealand,Wheat,2008,81120,13.55,5857.0,1732
New Zealand,Maize,2009,110327,12.84,5086.0,1732
New Zealand,Potatoes,2009,478154,12.84,5086.0,1732
New Zealand,Sweet potatoes,2009,119691,12.84,5086.0,1732
New Zealand,Wheat,2009,74918,12.84,5086.0,1732
New Zealand,Maize,2010,107597,13.54,5086.0,1732
New Zealand,Potatoes,2010,495751,13.54,5086.0,1732
New Zealand,Sweet potatoes,2010,117803,13.54,5086.0,1732
New Zealand,Wheat,2010,81241,13.54,5086.0,1732
New Zealand,Maize,2011,113842,13.46,5086.0,1732
New Zealand,Potatoes,2011,490361,13.46,5086.0,1732
New Zealand,Sweet potatoes,2011,117785,13.46,5086.0,1732
New Zealand,Wheat,2011,72858,13.46,5086.0,1732
New Zealand,Maize,2012,108647,12.89,5086.0,1732
New Zealand,Potatoes,2012,484810,12.89,5086.0,1732
New Zealand,Sweet potatoes,2012,116046,12.89,5086.0,1732
New Zealand,Wheat,2012,89245,12.89,5086.0,1732
New Zealand,Maize,2013,108209,13.57,5086.0,1732
New Zealand,Potatoes,2013,482926,13.57,5086.0,1732
New Zealand,Sweet potatoes,2013,113617,13.57,5086.0,1732
New Zealand,Wheat,2013,91053,13.57,5086.0,1732
Nicaragua,Cassava,1990,110417,27.03,575.0,2280
Nicaragua,Maize,1990,12825,27.03,575.0,2280
Nicaragua,Plantains and others,1990,100000,27.03,575.0,2280
Nicaragua,Potatoes,1990,143750,27.03,575.0,2280
Nicaragua,"Rice, paddy",1990,26326,27.03,575.0,2280
Nicaragua,Sorghum,1990,16210,27.03,575.0,2280
Nicaragua,Soybeans,1990,16429,27.03,575.0,2280
Nicaragua,Cassava,1991,110638,27.04,575.0,2280
Nicaragua,Maize,1991,10228,27.04,575.0,2280
Nicaragua,Plantains and others,1991,100000,27.04,575.0,2280
Nicaragua,Potatoes,1991,141176,27.04,575.0,2280
Nicaragua,"Rice, paddy",1991,32527,27.04,575.0,2280
Nicaragua,Sorghum,1991,14726,27.04,575.0,2280
Nicaragua,Soybeans,1991,14915,27.04,575.0,2280
Nicaragua,Yams,1991,132736,27.04,575.0,2280
Nicaragua,Cassava,1992,110870,27.16,575.0,2280
Nicaragua,Maize,1992,13129,27.16,575.0,2280
Nicaragua,Plantains and others,1992,100000,27.16,575.0,2280
Nicaragua,Potatoes,1992,138889,27.16,575.0,2280
Nicaragua,"Rice, paddy",1992,29255,27.16,575.0,2280
Nicaragua,Sorghum,1992,18239,27.16,575.0,2280
Nicaragua,Soybeans,1992,16476,27.16,575.0,2280
Nicaragua,Yams,1992,132748,27.16,575.0,2280
Nicaragua,Cassava,1993,115556,27.05,977.0,2280
Nicaragua,Maize,1993,13037,27.05,977.0,2280
Nicaragua,Plantains and others,1993,100000,27.05,977.0,2280
Nicaragua,Potatoes,1993,150000,27.05,977.0,2280
Nicaragua,"Rice, paddy",1993,35450,27.05,977.0,2280
Nicaragua,Sorghum,1993,18926,27.05,977.0,2280
Nicaragua,Soybeans,1993,16949,27.05,977.0,2280
Nicaragua,Yams,1993,132759,27.05,977.0,2280
Nicaragua,Cassava,1994,112088,27.26,799.0,2280
Nicaragua,Maize,1994,12367,27.26,799.0,2280
Nicaragua,Plantains and others,1994,100000,27.26,799.0,2280
Nicaragua,Potatoes,1994,147368,27.26,799.0,2280
Nicaragua,"Rice, paddy",1994,32528,27.26,799.0,2280
Nicaragua,Sorghum,1994,18596,27.26,799.0,2280
Nicaragua,Soybeans,1994,22133,27.26,799.0,2280
Nicaragua,Yams,1994,132771,27.26,799.0,2280
Nicaragua,Cassava,1995,111957,27.2,876.0,2280
Nicaragua,Maize,1995,11868,27.2,876.0,2280
Nicaragua,Plantains and others,1995,100000,27.2,876.0,2280
Nicaragua,Potatoes,1995,144737,27.2,876.0,2280
Nicaragua,"Rice, paddy",1995,37084,27.2,876.0,2280
Nicaragua,Sorghum,1995,20630,27.2,876.0,2280
Nicaragua,Soybeans,1995,22156,27.2,876.0,2280
Nicaragua,Yams,1995,132782,27.2,876.0,2280
Nicaragua,Cassava,1996,113043,26.76,2041.7,2280
Nicaragua,Maize,1996,11620,26.76,2041.7,2280
Nicaragua,Plantains and others,1996,100000,26.76,2041.7,2280
Nicaragua,Potatoes,1996,144737,26.76,2041.7,2280
Nicaragua,"Rice, paddy",1996,34195,26.76,2041.7,2280
Nicaragua,Sorghum,1996,22474,26.76,2041.7,2280
Nicaragua,Soybeans,1996,22166,26.76,2041.7,2280
Nicaragua,Yams,1996,132794,26.76,2041.7,2280
Nicaragua,Cassava,1997,112766,27.43,3207.4,2280
Nicaragua,Maize,1997,11374,27.43,3207.4,2280
Nicaragua,Plantains and others,1997,100000,27.43,3207.4,2280
Nicaragua,Potatoes,1997,140000,27.43,3207.4,2280
Nicaragua,"Rice, paddy",1997,34389,27.43,3207.4,2280
Nicaragua,Sorghum,1997,16250,27.43,3207.4,2280
Nicaragua,Soybeans,1997,21333,27.43,3207.4,2280
Nicaragua,Yams,1997,132806,27.43,3207.4,2280
Nicaragua,Cassava,1998,112766,27.83,4373.1,2280
Nicaragua,Maize,1998,11941,27.83,4373.1,2280
Nicaragua,Plantains and others,1998,100000,27.83,4373.1,2280
Nicaragua,Potatoes,1998,135000,27.83,4373.1,2280
Nicaragua,"Rice, paddy",1998,34730,27.83,4373.1,2280
Nicaragua,Sorghum,1998,12512,27.83,4373.1,2280
Nicaragua,Soybeans,1998,14974,27.83,4373.1,2280
Nicaragua,Yams,1998,132817,27.83,4373.1,2280
Nicaragua,Cassava,1999,108421,26.82,4097.16,2280
Nicaragua,Maize,1999,11542,26.82,4097.16,2280
Nicaragua,Plantains and others,1999,100000,26.82,4097.16,2280
Nicaragua,Potatoes,1999,133333,26.82,4097.16,2280
Nicaragua,"Rice, paddy",1999,36568,26.82,4097.16,2280
Nicaragua,Sorghum,1999,18056,26.82,4097.16,2280
Nicaragua,Soybeans,1999,21901,26.82,4097.16,2280
Nicaragua,Yams,1999,132829,26.82,4097.16,2280
Nicaragua,Cassava,2000,108333,26.73,3925.63,2280
Nicaragua,Maize,2000,12677,26.73,3925.63,2280
Nicaragua,Plantains and others,2000,100000,26.73,3925.63,2280
Nicaragua,Potatoes,2000,125000,26.73,3925.63,2280
Nicaragua,"Rice, paddy",2000,31201,26.73,3925.63,2280
Nicaragua,Sorghum,2000,17658,26.73,3925.63,2280
Nicaragua,Soybeans,2000,19867,26.73,3925.63,2280
Nicaragua,Yams,2000,132840,26.73,3925.63,2280
Nicaragua,Cassava,2001,123077,26.78,3603.5,2280
Nicaragua,Maize,2001,13241,26.78,3603.5,2280
Nicaragua,Plantains and others,2001,95000,26.78,3603.5,2280
Nicaragua,Potatoes,2001,128571,26.78,3603.5,2280
Nicaragua,"Rice, paddy",2001,29281,26.78,3603.5,2280
Nicaragua,Sorghum,2001,19846,26.78,3603.5,2280
Nicaragua,Soybeans,2001,19744,26.78,3603.5,2280
Nicaragua,Yams,2001,132852,26.78,3603.5,2280
Nicaragua,Cassava,2002,107928,27.0,5715.36,2280
Nicaragua,Maize,2002,13369,27.0,5715.36,2280
Nicaragua,Plantains and others,2002,100000,27.0,5715.36,2280
Nicaragua,Potatoes,2002,132558,27.0,5715.36,2280
Nicaragua,"Rice, paddy",2002,31853,27.0,5715.36,2280
Nicaragua,Sorghum,2002,19597,27.0,5715.36,2280
Nicaragua,Soybeans,2002,19825,27.0,5715.36,2280
Nicaragua,Yams,2002,132863,27.0,5715.36,2280
Nicaragua,Cassava,2004,79485,27.22,4581.73,2280
Nicaragua,Maize,2004,13730,27.22,4581.73,2280
Nicaragua,Plantains and others,2004,97674,27.22,4581.73,2280
Nicaragua,Potatoes,2004,133333,27.22,4581.73,2280
Nicaragua,"Rice, paddy",2004,35103,27.22,4581.73,2280
Nicaragua,Sorghum,2004,20368,27.22,4581.73,2280
Nicaragua,Soybeans,2004,21258,27.22,4581.73,2280
Nicaragua,Yams,2004,132919,27.22,4581.73,2280
Nicaragua,Cassava,2005,88416,27.2,9391.92,2280
Nicaragua,Maize,2005,14021,27.2,9391.92,2280
Nicaragua,Plantains and others,2005,100000,27.2,9391.92,2280
Nicaragua,Potatoes,2005,134783,27.2,9391.92,2280
Nicaragua,"Rice, paddy",2005,33106,27.2,9391.92,2280
Nicaragua,Sorghum,2005,18323,27.2,9391.92,2280
Nicaragua,Soybeans,2005,21267,27.2,9391.92,2280
Nicaragua,Yams,2005,132964,27.2,9391.92,2280
Nicaragua,Cassava,2006,95455,27.35,6889.26,2280
Nicaragua,Maize,2006,14626,27.35,6889.26,2280
Nicaragua,Plantains and others,2006,100000,27.35,6889.26,2280
Nicaragua,Potatoes,2006,138298,27.35,6889.26,2280
Nicaragua,"Rice, paddy",2006,36392,27.35,6889.26,2280
Nicaragua,Sorghum,2006,18606,27.35,6889.26,2280
Nicaragua,Soybeans,2006,20523,27.35,6889.26,2280
Nicaragua,Yams,2006,133008,27.35,6889.26,2280
Nicaragua,Cassava,2007,95833,27.23,9850.26,2280
Nicaragua,Maize,2007,13776,27.23,9850.26,2280
Nicaragua,Plantains and others,2007,103324,27.23,9850.26,2280
Nicaragua,Potatoes,2007,137500,27.23,9850.26,2280
Nicaragua,"Rice, paddy",2007,39482,27.23,9850.26,2280
Nicaragua,Sorghum,2007,20477,27.23,9850.26,2280
Nicaragua,Soybeans,2007,21383,27.23,9850.26,2280
Nicaragua,Yams,2007,133053,27.23,9850.26,2280
Nicaragua,Cassava,2008,80701,26.75,10173.91,2280
Nicaragua,Maize,2008,13311,26.75,10173.91,2280
Nicaragua,Plantains and others,2008,100000,26.75,10173.91,2280
Nicaragua,Potatoes,2008,137500,26.75,10173.91,2280
Nicaragua,"Rice, paddy",2008,40055,26.75,10173.91,2280
Nicaragua,Sorghum,2008,17327,26.75,10173.91,2280
Nicaragua,Soybeans,2008,20056,26.75,10173.91,2280
Nicaragua,Yams,2008,133097,26.75,10173.91,2280
Nicaragua,Cassava,2009,87123,27.23,9387.95,2280
Nicaragua,Maize,2009,15605,27.23,9387.95,2280
Nicaragua,Plantains and others,2009,98525,27.23,9387.95,2280
Nicaragua,Potatoes,2009,134615,27.23,9387.95,2280
Nicaragua,"Rice, paddy",2009,45355,27.23,9387.95,2280
Nicaragua,Sorghum,2009,18059,27.23,9387.95,2280
Nicaragua,Soybeans,2009,22908,27.23,9387.95,2280
Nicaragua,Yams,2009,133205,27.23,9387.95,2280
Nicaragua,Cassava,2010,88492,27.01,12242.19,2280
Nicaragua,Maize,2010,13393,27.01,12242.19,2280
Nicaragua,Plantains and others,2010,104461,27.01,12242.19,2280
Nicaragua,Potatoes,2010,134615,27.01,12242.19,2280
Nicaragua,"Rice, paddy",2010,51406,27.01,12242.19,2280
Nicaragua,Sorghum,2010,16630,27.01,12242.19,2280
Nicaragua,Soybeans,2010,22090,27.01,12242.19,2280
Nicaragua,Yams,2010,133274,27.01,12242.19,2280
Nicaragua,Cassava,2011,78727,26.94,4932.05,2280
Nicaragua,Maize,2011,14101,26.94,4932.05,2280
Nicaragua,Plantains and others,2011,104826,26.94,4932.05,2280
Nicaragua,Potatoes,2011,168339,26.94,4932.05,2280
Nicaragua,"Rice, paddy",2011,41177,26.94,4932.05,2280
Nicaragua,Sorghum,2011,19105,26.94,4932.05,2280
Nicaragua,Soybeans,2011,20144,26.94,4932.05,2280
Nicaragua,Yams,2011,133333,26.94,4932.05,2280
Nicaragua,Cassava,2012,76993,26.91,4413.82,2280
Nicaragua,Maize,2012,13493,26.91,4413.82,2280
Nicaragua,Plantains and others,2012,97059,26.91,4413.82,2280
Nicaragua,Potatoes,2012,169329,26.91,4413.82,2280
Nicaragua,"Rice, paddy",2012,37753,26.91,4413.82,2280
Nicaragua,Sorghum,2012,19866,26.91,4413.82,2280
Nicaragua,Soybeans,2012,18285,26.91,4413.82,2280
Nicaragua,Yams,2012,133333,26.91,4413.82,2280
Nicaragua,Cassava,2013,78931,27.26,4413.82,2280
Nicaragua,Maize,2013,11809,27.26,4413.82,2280
Nicaragua,Plantains and others,2013,110413,27.26,4413.82,2280
Nicaragua,Potatoes,2013,170847,27.26,4413.82,2280
Nicaragua,"Rice, paddy",2013,49680,27.26,4413.82,2280
Nicaragua,Sorghum,2013,18259,27.26,4413.82,2280
Nicaragua,Soybeans,2013,21034,27.26,4413.82,2280
Nicaragua,Yams,2013,133333,27.26,4413.82,2280
Niger,Cassava,1990,88688,29.71,62.0,151
Niger,Maize,1990,3139,29.71,62.0,151
Niger,Potatoes,1990,100000,29.71,62.0,151
Niger,"Rice, paddy",1990,31432,29.71,62.0,151
Niger,Sorghum,1990,1257,29.71,62.0,151
Niger,Sweet potatoes,1990,87500,29.71,62.0,151
Niger,Wheat,1990,28889,29.71,62.0,151
Niger,Cassava,1991,97154,29.4,62.0,151
Niger,Maize,1991,6629,29.4,62.0,151
Niger,Potatoes,1991,204348,29.4,62.0,151
Niger,"Rice, paddy",1991,35605,29.4,62.0,151
Niger,Sorghum,1991,1449,29.4,62.0,151
Niger,Sweet potatoes,1991,112317,29.4,62.0,151
Niger,Wheat,1991,26000,29.4,62.0,151
Niger,Cassava,1992,109000,28.99,62.0,151
Niger,Maize,1992,20000,28.99,62.0,151
Niger,Potatoes,1992,267308,28.99,62.0,151
Niger,"Rice, paddy",1992,32828,28.99,62.0,151
Niger,Sorghum,1992,1541,28.99,62.0,151
Niger,Sweet potatoes,1992,103275,28.99,62.0,151
Niger,Wheat,1992,28000,28.99,62.0,151
Niger,Cassava,1993,116500,29.64,62.0,151
Niger,Maize,1993,40000,29.64,62.0,151
Niger,Potatoes,1993,224600,29.64,62.0,151
Niger,"Rice, paddy",1993,26233,29.64,62.0,151
Niger,Sorghum,1993,1341,29.64,62.0,151
Niger,Sweet potatoes,1993,102158,29.64,62.0,151
Niger,Wheat,1993,22000,29.64,62.0,151
Niger,Cassava,1994,118909,29.05,62.0,151
Niger,Maize,1994,8309,29.05,62.0,151
Niger,Potatoes,1994,206531,29.05,62.0,151
Niger,"Rice, paddy",1994,22143,29.05,62.0,151
Niger,Sorghum,1994,1518,29.05,62.0,151
Niger,Sweet potatoes,1994,109463,29.05,62.0,151
Niger,Wheat,1994,28800,29.05,62.0,151
Niger,Cassava,1995,129500,29.56,62.0,151
Niger,Maize,1995,12642,29.56,62.0,151
Niger,Potatoes,1995,170789,29.56,62.0,151
Niger,"Rice, paddy",1995,24286,29.56,62.0,151
Niger,Sorghum,1995,2160,29.56,62.0,151
Niger,Sweet potatoes,1995,107884,29.56,62.0,151
Niger,Wheat,1995,34444,29.56,62.0,151
Niger,Cassava,1996,129865,29.71,22.0,151
Niger,Maize,1996,7250,29.71,22.0,151
Niger,Potatoes,1996,159195,29.71,22.0,151
Niger,"Rice, paddy",1996,16254,29.71,22.0,151
Niger,Sorghum,1996,1281,29.71,22.0,151
Niger,Sweet potatoes,1996,93095,29.71,22.0,151
Niger,Wheat,1996,21250,29.71,22.0,151
Niger,Cassava,1997,150581,29.73,34.0,151
Niger,Maize,1997,10269,29.73,34.0,151
Niger,Potatoes,1997,124128,29.73,34.0,151
Niger,"Rice, paddy",1997,20244,29.73,34.0,151
Niger,Sorghum,1997,2177,29.73,34.0,151
Niger,Sweet potatoes,1997,180240,29.73,34.0,151
Niger,Wheat,1997,20000,29.73,34.0,151
Niger,Cassava,1998,159723,29.97,36.0,151
Niger,Maize,1998,15173,29.97,36.0,151
Niger,Potatoes,1998,169913,29.97,36.0,151
Niger,"Rice, paddy",1998,29100,29.97,36.0,151
Niger,Sorghum,1998,2244,29.97,36.0,151
Niger,Sweet potatoes,1998,155556,29.97,36.0,151
Niger,Wheat,1998,21882,29.97,36.0,151
Niger,Cassava,1999,181890,29.65,26.0,151
Niger,Maize,1999,3242,29.65,26.0,151
Niger,Potatoes,1999,101200,29.65,26.0,151
Niger,"Rice, paddy",1999,41112,29.65,26.0,151
Niger,Sorghum,1999,2268,29.65,26.0,151
Niger,Sweet potatoes,1999,206250,29.65,26.0,151
Niger,Wheat,1999,21115,29.65,26.0,151
Niger,Cassava,2000,232169,29.43,62.0,151
Niger,Maize,2000,6154,29.43,62.0,151
Niger,Potatoes,2000,104924,29.43,62.0,151
Niger,"Rice, paddy",2000,27479,29.43,62.0,151
Niger,Sorghum,2000,1721,29.43,62.0,151
Niger,Sweet potatoes,2000,142029,29.43,62.0,151
Niger,Wheat,2000,19855,29.43,62.0,151
Niger,Cassava,2001,210273,29.46,31.0,151
Niger,Maize,2001,2612,29.46,31.0,151
Niger,Potatoes,2001,91045,29.46,31.0,151
Niger,"Rice, paddy",2001,27565,29.46,31.0,151
Niger,Sorghum,2001,2548,29.46,31.0,151
Niger,Sweet potatoes,2001,152347,29.46,31.0,151
Niger,Wheat,2001,18412,29.46,31.0,151
Niger,Cassava,2002,202833,29.71,29.44,151
Niger,Maize,2002,5853,29.71,29.44,151
Niger,Potatoes,2002,159220,29.71,29.44,151
Niger,"Rice, paddy",2002,31638,29.71,29.44,151
Niger,Sorghum,2002,2989,29.71,29.44,151
Niger,Sweet potatoes,2002,148771,29.71,29.44,151
Niger,Wheat,2002,10606,29.71,29.44,151
Niger,Cassava,2004,168413,29.8,26.31,151
Niger,Maize,2004,7509,29.8,26.31,151
Niger,Potatoes,2004,104545,29.8,26.31,151
Niger,"Rice, paddy",2004,30949,29.8,26.31,151
Niger,Sorghum,2004,2519,29.8,26.31,151
Niger,Sweet potatoes,2004,177570,29.8,26.31,151
Niger,Wheat,2004,17019,29.8,26.31,151
Niger,Cassava,2005,159467,30.02,24.75,151
Niger,Maize,2005,8255,30.02,24.75,151
Niger,Potatoes,2005,102308,30.02,24.75,151
Niger,"Rice, paddy",2005,38290,30.02,24.75,151
Niger,Sorghum,2005,3812,30.02,24.75,151
Niger,Sweet potatoes,2005,171840,30.02,24.75,151
Niger,Wheat,2005,17276,30.02,24.75,151
Niger,Cassava,2006,162588,29.78,21.12,151
Niger,Maize,2006,11227,29.78,21.12,151
Niger,Potatoes,2006,115357,29.78,21.12,151
Niger,"Rice, paddy",2006,36637,29.78,21.12,151
Niger,Sorghum,2006,3463,29.78,21.12,151
Niger,Sweet potatoes,2006,160877,29.78,21.12,151
Niger,Wheat,2006,14992,29.78,21.12,151
Niger,Cassava,2007,151563,29.85,30.57,151
Niger,Maize,2007,10874,29.85,30.57,151
Niger,Potatoes,2007,147395,29.85,30.57,151
Niger,"Rice, paddy",2007,35900,29.85,30.57,151
Niger,Sorghum,2007,3435,29.85,30.57,151
Niger,Sweet potatoes,2007,159870,29.85,30.57,151
Niger,Wheat,2007,14894,29.85,30.57,151
Niger,Cassava,2008,138791,29.3,12.04,151
Niger,Maize,2008,9589,29.3,12.04,151
Niger,Potatoes,2008,177412,29.3,12.04,151
Niger,"Rice, paddy",2008,38110,29.3,12.04,151
Niger,Sorghum,2008,4291,29.3,12.04,151
Niger,Sweet potatoes,2008,168296,29.3,12.04,151
Niger,Wheat,2008,18096,29.3,12.04,151
Niger,Cassava,2009,159918,30.32,7.32,151
Niger,Maize,2009,9014,30.32,7.32,151
Niger,Potatoes,2009,172504,30.32,7.32,151
Niger,"Rice, paddy",2009,43571,30.32,7.32,151
Niger,Sorghum,2009,2903,30.32,7.32,151
Niger,Sweet potatoes,2009,160230,30.32,7.32,151
Niger,Wheat,2009,18696,30.32,7.32,151
Niger,Cassava,2010,217784,30.32,11.49,151
Niger,Maize,2010,7869,30.32,11.49,151
Niger,Potatoes,2010,170183,30.32,11.49,151
Niger,"Rice, paddy",2010,54407,30.32,11.49,151
